key_id,press_time,release_time
Key.backspace,1789299107.977194,1789299108.0099804
e,1789299108.7491593,1789299108.8515182
a,1789299108.8529992,1789299108.9203725
c,1789299108.98848,1789299109.0659297
h,1789299109.317851,1789299109.3867962
Key.space,1789299109.4232893,1789299109.5434432
n,1789299109.693504,1789299109.7418358
u,1789299109.8644047,1789299109.8777058
y,1789299109.859473,1789299109.9060771
Key.backspace,1789299110.3701792,1789299110.4677935
Key.backspace,1789299110.7738004,1789299110.8173532
u,1789299111.0647237,1789299111.1289515
m,1789299111.2587495,1789299111.3349674
b,1789299111.4508283,1789299111.5078459
e,1789299111.4866703,1789299111.5549939
r,1789299111.6348124,1789299111.740201
Key.space,1789299111.7108948,1789299111.845751
b,1789299111.8802059,1789299111.9467747
a,1789299112.0090961,1789299112.1852088
s,1789299112.1588755,1789299112.3069415
e,1789299112.3815334,1789299112.4701347
d,1789299112.5737696,1789299112.6750166
Key.space,1789299112.6490514,1789299112.7582498
o,1789299112.7606337,1789299112.836894
n,1789299112.9372003,1789299112.9990015
Key.space,1789299112.967217,1789299113.037734
t,1789299119.7669332,1789299119.8815098
h,1789299120.5869415,1789299120.679154
a,1789299120.7527802,1789299120.8647733
Key.backspace,1789299121.1328053,1789299121.2408383
e,1789299121.175022,1789299121.3018882
Key.space,1789299121.279988,1789299121.4119883
2,1789299121.7497773,1789299121.8838785
8,1789299122.9847517,1789299123.0539634
x,1789299123.709856,1789299123.8067758
2,1789299124.007089,1789299124.1334589
8,1789299124.306782,1789299124.3529358
Key.space,1789299128.0468283,1789299128.2077382
s,1789299128.5832586,1789299128.6932385
Key.space,1789299128.7002475,1789299128.879261
c,1789299128.84319,1789299128.9516218
a,1789299128.946803,1789299129.046837
Key.backspace,1789299129.2392216,1789299129.314831
Key.backspace,1789299129.3825107,1789299129.4787583
Key.backspace,1789299129.5494165,1789299129.7393785
Key.backspace,1789299129.8457208,1789299129.9558854
i,1789299130.0501778,1789299130.1253314
c,1789299130.1818316,1789299130.2898736
Key.space,1789299130.2818365,1789299130.4217362
Key.backspace,1789299130.6500566,1789299130.7180817
Key.backspace,1789299130.799637,1789299130.8701906
s,1789299130.8380785,1789299130.9516926
Key.space,1789299130.9301531,1789299131.0760906
c,1789299131.3107183,1789299131.3999333
l,1789299131.4079914,1789299131.5097704
a,1789299131.6300395,1789299131.7349687
s,1789299131.8322635,1789299131.9208925
s,1789299132.016254,1789299132.1188383
i,1789299132.205995,1789299132.285134
f,1789299132.372982,1789299132.4924622
i,1789299133.24263,1789299133.3068073
e,1789299133.3294039,1789299133.3931944
d,1789299133.4951093,1789299133.582399
Key.enter,1789299134.7481802,1789299134.857985
Key.shift,1789299134.5834908,1789299134.9304047
x,1789299136.8929896,1789299137.0400128
Key.shift_r,1789299137.0689192,1789299137.258791
Key.backspace,1789299137.398647,1789299137.515091
Key.caps_lock,1789299137.4706976,1789299137.6184704
Key.caps_lock,1789299137.7290368,1789299137.8549266
Key.shift_r,1789299137.7390623,1789299138.0393558
t,1789299138.179899,1789299138.2639925
e,1789299138.3681426,1789299138.480434
s,1789299138.425721,1789299138.550427
t,1789299138.591904,1789299138.6924326
,1789299141.202963,1789299141.3293629
Key.ctrl_l,1789299140.7802505,1789299141.5697691
Key.ctrl_l,1789299141.814976,1789299141.9406803
,1789299142.2560754,1789299142.3780625
,1789299142.7402942,1789299142.817562
Key.ctrl_l,1789299142.105077,1789299144.459066
Key.space,1789299144.6608863,1789299144.7902038
2,1789299144.9626083,1789299145.0350757
8,1789299146.3797677,1789299146.4640443
Key.space,1789299146.4797294,1789299146.6133993
c,1789299146.6057553,1789299146.7134566
o,1789299146.757961,1789299146.8461254
Key.backspace,1789299147.2035658,1789299147.2340052
l,1789299147.460421,1789299147.564339
=,1789299147.8877325,1789299147.977473
Key.backspace,1789299148.1498747,1789299148.2192543
Key.backspace,1789299148.2959745,1789299148.3860707
i,1789299148.478958,1789299148.5330122
Key.backspace,1789299148.9282608,1789299149.0501423
o,1789299149.2372186,1789299149.317917
l,1789299149.4129758,1789299149.4871678
s,1789299149.6067429,1789299149.7071843
Key.enter,1789299151.7680786,1789299151.8180594
Key.shift,1789299151.459379,1789299152.0318997
y,1789299153.0929852,1789299153.2202654
Key.shift_r,1789299153.2407985,1789299153.485116
t,1789299154.6300044,1789299154.720025
e,1789299155.620404,1789299155.7738895
s,1789299155.7398183,1789299155.8580709
t,1789299155.9417286,1789299156.071864
.,1789299156.1272004,1789299156.1781669
s,1789299156.684224,1789299156.8098626
j,1789299156.824718,1789299156.870869
h,1789299156.8159955,1789299156.8718734
a,1789299156.953756,1789299157.086856
Key.backspace,1789299157.2782469,1789299157.3450825
Key.backspace,1789299157.4538674,1789299157.5131376
a,1789299157.7152767,1789299157.8206675
p,1789299157.8303134,1789299157.928679
e,1789299157.9652088,1789299158.079014
Key.enter,1789299158.149406,1789299158.2470002
Key.enter,1789299159.0819833,1789299159.1236038
Key.shift,1789299158.9502149,1789299159.3981457
r,1789299163.075864,1789299163.2219696
a,1789299163.1839163,1789299163.3002682
i,1789299163.3518682,1789299163.4201756
m,1789299163.6414952,1789299163.7057192
n,1789299163.639496,1789299163.715773
Key.backspace,1789299164.3862069,1789299164.421517
|,1789299164.9726157,1789299165.038127
Key.shift,1789299164.8816261,1789299165.3608644
=,1789299165.6072552,1789299165.6706138
Key.shift,1789299165.7522418,1789299165.9191792
Key.backspace,1789299165.9515967,1789299166.0207486
Key.backspace,1789299166.109909,1789299166.1983511
Key.enter,1789299166.3648672,1789299166.4335978
Key.shift,1789299166.2263215,1789299166.5785346
Key.shift,1789299169.8168256,1789299170.3168392
Key.space,1789299170.3304336,1789299170.448826
e,1789299171.1804266,1789299171.2304194
Key.backspace,1789299172.3497946,1789299172.418016
t,1789299174.803694,1789299174.8826606
a,1789299174.887066,1789299174.9928226
r,1789299175.0330424,1789299175.1275904
g,1789299175.1225808,1789299175.190507
e,1789299175.2141905,1789299175.2751837
t,1789299175.3738706,1789299175.4527247
Key.space,1789299175.4604642,1789299175.6448915
v,1789299175.6296155,1789299175.7041833
c,1789299175.6392386,1789299175.7162483
Key.backspace,1789299176.0216014,1789299176.0793054
Key.backspace,1789299176.1679285,1789299176.2459755
c,1789299176.3536253,1789299176.4380836
i,1789299176.4481301,1789299176.4671817
l,1789299176.6775541,1789299176.737943
Key.backspace,1789299176.9418962,1789299177.0081606
Key.backspace,1789299177.1100433,1789299177.1780818
o,1789299177.5201218,1789299177.5941262
l,1789299177.701717,1789299177.7569962
u,1789299177.9132054,1789299177.9691775
m,1789299178.1168158,1789299178.1942885
n,1789299178.2747724,1789299178.350268
Key.space,1789299178.731855,1789299178.8636563
w,1789299179.4301488,1789299179.5309453
h,1789299179.5470605,1789299179.604841
e,1789299179.5760698,1789299179.6789877
r,1789299179.7781737,1789299179.8402674
e,1789299179.9035597,1789299180.1027312
Key.space,1789299180.0479085,1789299180.226389
e,1789299180.4259143,1789299180.5473409
a,1789299180.6316059,1789299180.8137686
c,1789299180.7892509,1789299180.9297526
h,1789299180.8997068,1789299180.97728
Key.space,1789299181.0058694,1789299181.1436684
n,1789299181.1800275,1789299181.2499292
u,1789299181.431888,1789299181.512199
m,1789299181.63951,1789299181.7215598
b,1789299181.8800955,1789299181.9680994
e,1789299181.927828,1789299182.0431688
r,1789299182.1186106,1789299182.2299557
Key.space,1789299182.1429887,1789299182.2929041
b,1789299182.4859507,1789299182.5672283
a,1789299182.5569003,1789299182.7554708
d,1789299182.7470813,1789299182.7604814
s,1789299182.7349908,1789299182.878801
e,1789299183.085195,1789299183.181585
Key.backspace,1789299183.3671663,1789299183.4389632
Key.backspace,1789299183.5086677,1789299183.5971193
e,1789299183.7836397,1789299183.8560352
d,1789299183.948858,1789299184.0503085
Key.space,1789299184.0228121,1789299184.1380398
o,1789299184.098277,1789299184.1759505
n,1789299184.2875898,1789299184.3599384
Key.space,1789299184.3134902,1789299184.5018723
t,1789299184.4680622,1789299184.5898902
h,1789299184.592993,1789299184.6632702
e,1789299184.6755795,1789299184.7861316
Key.space,1789299184.709442,1789299184.8659334
2,1789299185.4100869,1789299185.5577867
8,1789299186.218935,1789299186.2828944
x,1789299137.6149678,1789299186.8676488
2,1789299187.1018848,1789299187.2223902
8,1789299187.2873356,1789299187.349996
Key.space,1789299187.360026,1789299187.4701614
g,1789299187.9632816,1789299187.9930182
r,1789299188.1526487,1789299188.2492049
i,1789299188.2839663,1789299188.3560855
d,1789299188.6783946,1789299188.769601
Key.space,1789299188.7479918,1789299188.9336123
i,1789299188.9733279,1789299189.0517237
s,1789299189.1621652,1789299189.2658455
Key.space,1789299189.2417424,1789299189.3815396
c,1789299189.3941305,1789299189.5381913
l,1789299189.609826,1789299189.7058706
a,1789299189.713723,1789299189.8595438
s,1789299189.8850968,1789299189.9599657
s,1789299190.0480473,1789299190.132089
i,1789299190.195749,1789299190.2640517
f,1789299190.3198726,1789299190.4609077
i,1789299190.4803905,1789299190.5536308
e,1789299190.5716658,1789299190.6725981
d,1789299190.9437413,1789299191.050182
Key.enter,1789299192.2100272,1789299192.2709467
Key.shift,1789299191.2830508,1789299192.6437464
Key.caps_lock,1789299194.4835446,1789299194.610269
x,1789299194.6538322,1789299194.8244565
Key.caps_lock,1789299194.7907515,1789299194.88918
Key.shift_r,1789299194.8244565,1789299195.082987
t,1789299195.1700814,1789299195.2551613
r,1789299195.3501096,1789299195.4828176
i,1789299195.4699583,1789299195.5371456
a,1789299195.4273262,1789299195.563602
n,1789299195.6570954,1789299195.7134976
Key.caps_lock,1789299196.51476,1789299196.719513
Key.enter,1789299197.0555077,1789299197.2301514
Key.shift,1789299196.9818623,1789299197.255972
[,1789299201.419921,1789299201.5001748
0,1789299202.167827,1789299202.2257226
],1789299202.4479127,1789299202.544127
Key.enter,1789299202.8994055,1789299202.9900694
Key.shift,1789299202.7395804,1789299203.16593
Key.space,1789299208.687008,1789299208.8248873
t,1789299209.5716066,1789299209.6881213
h,1789299209.7478783,1789299209.8037724
i,1789299209.9854622,1789299210.0737643
s,1789299210.1199172,1789299210.2382145
Key.space,1789299210.2061365,1789299210.35185
Key.backspace,1789299211.5328128,1789299211.6349323
Key.backspace,1789299211.719151,1789299211.8132405
Key.backspace,1789299211.9026566,1789299211.985163
Key.backspace,1789299212.0871742,1789299212.1437335
Key.backspace,1789299212.2300868,1789299212.3009079
#,1789299033.5869966,1789299213.1127665
Key.shift,1789299212.5351522,1789299213.2049546
Key.caps_lock,1789299213.5458121,1789299213.6855395
Key.space,1789299213.7416723,1789299213.9233522
t,1789299213.890066,1789299214.029843
h,1789299213.9864566,1789299214.0700226
i,1789299214.2075741,1789299214.2836194
s,1789299214.296149,1789299214.4240377
Key.space,1789299214.4255357,1789299214.5756176
i,1789299214.7982335,1789299214.851813
s,1789299214.8599477,1789299214.9577448
Key.space,1789299214.9739645,1789299215.1122262
t,1789299215.0766358,1789299215.184376
h,1789299215.1578531,1789299215.2158806
e,1789299215.2847848,1789299215.3859131
Key.space,1789299215.3492398,1789299215.4659452
2,1789299222.6700127,1789299222.7877457
8,1789299223.8198507,1789299223.8917623
Key.space,1789299223.9339669,1789299224.0567245
r,1789299224.2395527,1789299224.3530872
o,1789299224.6589468,1789299224.7551217
w,1789299224.7651494,1789299224.8482053
s,1789299224.988759,1789299225.0638773
Key.space,1789299225.0533407,1789299225.1804907
a,1789299225.1649158,1789299225.2787335
n,1789299225.2829192,1789299225.3619628
d,1789299225.3590324,1789299225.4817545
Key.space,1789299225.4501338,1789299225.5683794
2,1789299225.8572404,1789299225.9508986
8,1789299226.037043,1789299226.1198628
Key.space,1789299226.141629,1789299226.265854
c,1789299226.5662658,1789299226.7061481
o,1789299226.6779904,1789299226.7500255
l,1789299226.8515043,1789299226.9314854
s,1789299226.9662533,1789299227.0716176
Key.space,1789299227.068112,1789299227.1951783
o,1789299227.829913,1789299227.8787692
f,1789299227.9284306,1789299228.0361109
Key.space,1789299228.026131,1789299228.1416907
t,1789299228.6968074,1789299228.8271499
h,1789299228.8490946,1789299228.8966944
e,1789299228.9390523,1789299229.081472
Key.space,1789299229.0649574,1789299229.1791492
f,1789299229.2151196,1789299229.3271525
i,1789299229.3327627,1789299229.4167829
r,1789299229.4368463,1789299229.565238
s,1789299229.5100904,1789299229.6450086
t,1789299229.668343,1789299229.7967298
Key.space,1789299229.7490392,1789299229.876998
n,1789299229.8950412,1789299229.9800394
u,1789299230.133388,1789299230.1989377
m,1789299230.3270965,1789299230.3916266
n,1789299230.5287976,1789299230.6001632
e,1789299230.5581727,1789299230.626194
r,1789299230.6818204,1789299230.8119233
Key.space,1789299230.7818131,1789299230.907756
Key.backspace,1789299231.065987,1789299231.1302917
Key.backspace,1789299231.208019,1789299231.2957299
Key.backspace,1789299231.3679073,1789299231.4504938
Key.backspace,1789299231.8015692,1789299231.870111
b,1789299232.333126,1789299232.392845
e,1789299232.3849933,1789299232.4747713
r,1789299232.5932574,1789299232.6760817
Key.space,1789299232.6503608,1789299232.776765
i,1789299232.7447503,1789299232.8226576
n,1789299232.929158,1789299233.0130956
Key.space,1789299232.9765494,1789299233.1248114
t,1789299233.0928087,1789299233.1880617
h,1789299233.174009,1789299233.2351162
e,1789299233.302641,1789299233.3887956
Key.space,1789299233.4162066,1789299233.5197783
3,1789299233.995105,1789299234.0932608
d,1789299234.2469845,1789299234.3799589
Key.space,1789299234.3708892,1789299234.4793675
a,1789299234.9716303,1789299235.0781784
r,1789299235.135894,1789299235.2140396
r,1789299235.3061032,1789299235.4179356
a,1789299235.421927,1789299235.5239778
y,1789299235.5360017,1789299235.6167116
Key.enter,1789299235.885696,1789299235.9935791
Key.shift,1789299235.6516418,1789299236.0958817
i,1789299257.476712,1789299257.522796
m,1789299257.6685164,1789299257.717841
s,1789299257.799997,1789299257.8815835
h,1789299257.8891191,1789299257.924958
Key.backspace,1789299258.1400669,1789299258.4573073
Key.backspace,1789299258.6831424,1789299258.7606912
p,1789299258.872833,1789299258.9583137
l,1789299259.052928,1789299259.1357758
t,1789299259.1370835,1789299259.2370608
/,1789299259.2888114,1789299259.3667881
Key.backspace,1789299259.7116349,1789299259.767746
.,1789299260.2261767,1789299260.2940798
i,1789299260.5998697,1789299260.6839058
",",1789299260.8257554,1789299260.8463273
s,1789299260.9319527,1789299260.9940145
Key.backspace,1789299261.2098155,1789299261.2735868
Key.backspace,1789299261.3497756,1789299261.436194
m,1789299261.5814822,1789299261.6694205
s,1789299261.7844005,1789299261.87911
h,1789299261.9095035,1789299261.9788673
o,1789299262.138908,1789299262.2229173
w,1789299262.290266,1789299262.408995
Key.shift_r,1789299262.5649207,1789299262.959751
Key.caps_lock,1789299264.0958064,1789299264.2359855
x,1789299264.2515166,1789299264.416123
Key.caps_lock,1789299264.3601348,1789299264.490051
Key.shift_r,1789299264.4435186,1789299264.6536498
t,1789299264.718139,1789299264.8122165
r,1789299264.9098294,1789299265.0457513
i,1789299265.0000463,1789299265.0802002
a,1789299264.9661708,1789299265.0819595
n,1789299265.1700866,1789299265.2399788
[,1789299266.6547182,1789299266.7796755
0,1789299267.0826719,1789299267.1792166
],1789299267.208093,1789299267.3188646
Key.enter,1789299267.7345116,1789299267.8033955
Key.shift,1789299267.5996969,1789299267.9317362
Key.space,1789299269.5075061,1789299269.6479616
Key.shift,1789299269.7441578,1789299270.0989027
Key.enter,1789299270.4393868,1789299270.503615
Key.shift,1789299270.6306114,1789299271.163128
Key.space,1789299271.146819,1789299271.3581564
u,1789299271.3632395,1789299271.4395149
s,1789299271.4325268,1789299271.584857
e,1789299271.5600295,1789299271.6572065
d,1789299271.735078,1789299271.850243
Key.space,1789299271.8428073,1789299271.9897134
t,1789299272.0516834,1789299272.1784017
o,1789299272.1699748,1789299272.240067
Key.space,1789299272.2295604,1789299272.3581057
d,1789299273.256086,1789299273.3335493
s,1789299273.533642,1789299273.6273634
i,1789299273.614806,1789299273.6624508
a,1789299273.7962892,1789299273.9047184
p,1789299273.8817515,1789299273.926126
l,1789299274.0408928,1789299274.1068234
y,1789299274.1933546,1789299274.3036919
Key.space,1789299274.3171148,1789299274.4307668
Key.backspace,1789299274.567563,1789299274.6347172
Key.backspace,1789299274.7151296,1789299274.7951434
